gn_id,gn_gnc,gn_gnname,gn_mbile,gn_email,gn_dvcode,gn_version,gn_is_deleted,gn_created_at,gn_updated_at,gn_created_by,gn_updated_by,gn_version_number
11799,7-2-09-050,පන්සල්ගොඩැල්ල / Pansalgodella / பந்ஸல்கொடெல்ல,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11800,7-2-09-055,ගල් අමුණ / Gal Amuna / கல்அமுன,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11801,7-2-09-060,හිඟුරක්දමන / Hingurakdamana / சிந்குரக் தமன,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11802,7-2-09-065,ගැමුණූපුර / Gemunupura / கெமுனுபுர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11803,7-2-09-070,සේනානායකපුර / Senanayakapura / ஸேநாநாயகபுர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11804,7-2-09-075,දෙබරැල්ල / Debarella / தெபரெல்ல,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11805,7-2-09-080,සෝමපුර / Somapura / ஸோமபுர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11806,7-2-09-085,අභයපුර / Abhayapura / அபயபுரம்,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11807,7-2-09-090,සන්ගබෝධිගම / Sanghabodhi Gama / ஸங்கபோதிகம,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11808,7-2-09-095,පුලස්තිගම / Pulasthigama / புலதிஸ்கம,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11809,7-2-09-100,කෑගලුගම / Kegalugama / கேகலுகம,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11810,7-2-09-105,තල්පොත / Thalpotha / தல்பொத,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11811,7-2-09-110,බෞද්ධාර්ථගම / Bauddhartha Gama / பௌத்தார்தகம,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11812,7-2-09-115,ලංකාපුර / Lankapura / லங்காபுர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11813,7-2-09-120,රිෆායිපුර / Rifaipura / ரிபாய்புர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11814,7-2-09-125,අල් හිලාල්පුර / Al Hilalpura / அல்ஹிலால்புர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11815,7-2-09-130,තඹාල / Thambala / தம்பாளை,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11816,7-2-09-135,ඕනෙගම මුස්ලිම්ගම / Onegama Muslimgama / ஓனெகம முஸ்லிம்கம,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11817,7-2-09-140,වීරපුර / Weerapura / வீரபுர,,,DS0281,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11818,7-2-10-005,සිංහපුර / Sinhapura / சிங்கபுர,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11819,7-2-10-010,කන්දකඩුව / Kandakaduwa / கந்த கடுவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11820,7-2-10-015,කටුවන්විල  බටහිර / Katuwanvila West / கடுவன்வில மேற்கு,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11821,7-2-10-020,කටුවන්විල නැගෙහිර / Katuwanvila East / கடுவன்வில கிழக்கு,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11822,7-2-10-025,කුඩාපොකුණ / Kudapokuna / குடா பொகுண,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11823,7-2-10-030,මුතුවැල්ල / Muthuwella / முதுவெல,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11824,7-2-10-035,මහින්දාගම / Mahindagama / மகிந்தா கம,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11825,7-2-10-040,මගුල්පොකුණ / Mangulpokuna / மகுல்பொகுண,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11826,7-2-10-045,රුහුණුකෙත / Ruhunuketha / ருஹுனுகெத,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11827,7-2-10-050,මල්විල / Malvila / மல்வில,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11828,7-2-10-055,සේනපුර / Senapura / ஸேனபுர,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11829,7-2-10-060,මුතුගල / Muthugala / முதுகல,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11830,7-2-10-065,අලංචිපොතාන / Alinchipothana / அலிஞ் பதான,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11831,7-2-10-070,මදුරංගල / Madurangala / மதுரகல,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11832,7-2-10-075,මල්ලින්ද / Mallinda / மலிந்த,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11833,7-2-10-080,සඳුන්පිටිය / Sandunpitiya / சதுனிபிடிய,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11834,7-2-10-085,සූසිරිගම / Susirigama / ஸுஸிரிகம,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11835,7-2-10-090,මොණරතැන්න / Monarathenna / மொனரத்தென்ன,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11836,7-2-10-095,වැලිකන්ද / Welikanda / ‎வெலிகந்த,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11837,7-2-10-100,කඩවතමඩුව / Kadawathamaduwa / கடவத்தமடுவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11838,7-2-10-105,බෝඅත්ත / Bo-Atta / போவத்த,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11839,7-2-10-110,මැණික්වෙල / Menikwela / மெனிக்வெல,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11840,7-2-10-115,සෙවනපිටිය / Sewanapitiya / ஸெவனபிடிய,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11841,7-2-10-120,මහවැව / Mahawewa / மஹவெவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11842,7-2-10-125,කරපොල / Karapola / கரபொல,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11843,7-2-10-130,ගිනිදමන / Ginidamana / கினிதமன,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11844,7-2-10-135,බොරවැව / Borawewa / பொரவெவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11845,7-2-10-140,නෙළුම්වැව / Nelumwewa / நெலும்வெவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11846,7-2-10-145,රිදීපොකුණ / Rideepokuna / ரிதீபொகுண,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11847,7-2-10-150,අලුත්වැව / Aluthwewa / அலுத்வெவ,,,DS0282,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11848,7-2-12-005,මනම්පිටිය / Manampitiya / மனம்பிடிய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11849,7-2-12-010,මනම්පිටිය නැගෙනහිර / Manampitiya East / மனம்பிடிய கிழக்கு,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11850,7-2-12-015,දළුකාන / Dalukana / தழுக்கான,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11851,7-2-12-020,කුඩාවැව / Kudawewa / குடாவெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11852,7-2-12-025,මැදගම / Medagama / மெதகம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11853,7-2-12-030,ජයපුර / Jayapura / ஜயபுர,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11854,7-2-12-035,විජයබාපුර / Wijayabapura / விஜயபாபுர,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11855,7-2-12-040,වෙහෙරගම / Veheragama / வெஹெரகம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11856,7-2-12-045,මිල්ලාන / Millana / மில்லன,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11857,7-2-12-050,දිඹුලාගල / Dimbulagala / திம்புலாகல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11858,7-2-12-055,යක්කුරේ / Yakkure / யக்குரே,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11859,7-2-12-060,දමනෙවැව / Damanewewa / தமனெவெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11860,7-2-12-065,පිහිටිවැව / Pihitiwewa / பிஹிடி வெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11861,7-2-12-070,පහළ යක්උරේ / Pahala Yakkure / பஹல யக்குறே,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11862,7-2-12-075,මගුල්දමන / Maguldamana / மகுல்தமன,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11863,7-2-12-080,පැලටියාව / Pelatiyawa / பலேட்டியாவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11864,7-2-12-085,මහඋල්පත / Mahaulpatha / மஹஉள்பத்த,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11865,7-2-12-090,බෝගස්වැව / Bogaswewa / போகஸ்வெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11866,7-2-12-095,රත්මල්තැන්න / Rathmalthenna / ரத்மல்தென்ன,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11867,7-2-12-100,යාය 05 අරලගංවිල / Track 05 Aralaganvila / பாதை 5 அரலகந்வில,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11868,7-2-12-105,ගොමතියාය / Gomathiyaya / கோமித்தியாய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11869,7-2-12-110,අරුණපුර / Arunapura / அறுணபுர,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11870,7-2-12-115,අරලගංල / Aralaganwila / அரலகங்வில,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11871,7-2-12-120,අරලගංවිල  බටහිර / Aralaganwila West / அரலகங்வில மேற்கு,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11872,7-2-12-125,වීරාන / Weerana / வீரன,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11873,7-2-12-130,බිම්පොකුණ / Bimpokuna / பிம்கொகுண,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11874,7-2-12-135,පහල ඇල්‍‍‍‍ලේවැව / Pahala Ellewewa / பஹல அல்லவெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11875,7-2-12-140,කළුකැලේ / Kalukele / கலுகெலே,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11876,7-2-12-145,නවගහඇල / Nawagaha Ela / நவகங்க எல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11877,7-2-12-150,නුවරගල / Nuwaragala / நுவரகல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11878,7-2-12-155,බඳනාගල / Bandanagala / பந்தனாகல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11879,7-2-12-160,ඇල්ලේවැව / Ellewewa / அல்லெவெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11880,7-2-12-165,ඉහළ ඇල්ලේ වැව / Ihala Ellewewa / இஹலஅல்லவெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11881,7-2-12-170,මහදමන / Mahadamana / மஹதமண,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11882,7-2-12-175,පිඹුරත්වැව බටහිර / Pimburattewa West / பிம்புரத்தேவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11883,7-2-12-180,දිවුල්දමන / Divuldamana / திவுள் தமண,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11884,7-2-12-185,නිදන්වල / Nidanwala / நிதன்வல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11885,7-2-12-190,ඉහළවැව / Ihalawewa / இப்வன்வெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11886,7-2-12-195,පිඹුරත්තෑව නැගෙනහිර / Pimburattewa East / பிம்புருத்தேவ கிழக்கு,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11887,7-2-12-200,අලුත්ඔය / Aluthoya / அலுத்ஒய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11888,7-2-12-205,වෙහෙ‍රගල / Veheragala / வெஹெரகல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11889,7-2-12-210,වරාපිටිය / Warapitiya / வராபிடிய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11890,7-2-12-215,ගල් එළිය / Gal Eliya / கல்எளிய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11891,7-2-12-220,වීරලන්ද / Weeralanda / வீரலந்த,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11892,7-2-12-225,සඳගලතැන්න / Sandagalathenna / ஸந்தகலதென்ன,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11893,7-2-12-230,උල්පත්වැව / Ulpathwewa / உல்பத்வெவ,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11894,7-2-12-235,අලවාකුඹුර / Alawakumbura / அலவா கும்புற,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11895,7-2-12-240,කන්දෙගම / Kandegama / கந்தெகம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11896,7-2-12-245,කනිච්චගල / Kanichchagala / கணிச்சகல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11897,7-2-12-250,කැකුලුවෙල / Kekuluwela / கெகுழுவெல,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11898,7-2-12-255,මල්දෙනිය / Maldeniya / மல்‎தெணிய,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11899,7-2-12-260,මීවත්පුර / Miewathpura / மிவத்புர,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11900,7-2-12-265,රන්කෙත්ගම / Rankethgama / ரந்கொத்கம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11901,7-2-12-270,මුදුන්ගම / Mudungama / முதுன்கம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11902,7-2-12-275,සිරිපුර / Siripura / ஸிரிபுர,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11903,7-2-12-280,සැලසුම්ගම / Salasumgama / ஸெலஸும்கம,,,DS0283,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11904,7-2-15-005,ශාන්තිපුර / Shanthi Pura                           # / ஷாந்திபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11905,7-2-15-010,සිංහ පුර / Sinha Pura  # / ஸிங்கபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11906,7-2-15-015,විජයබාහු පුර / Wijayabahu Pura / விஜயபாகுபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11907,7-2-15-020,උනගලාවෙහෙර දකුණ / Unagalavehera South / உணகல்வெஹெர தெற்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11908,7-2-15-025,ලක්ෂ උයන / Laksha Uyana / லக்ஷ உயன,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11909,7-2-15-030,සේවාගම / Sevagama / ஸேவாகம,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11910,7-2-15-035,වීවත්තැන්න / Wewethenna / வீவன்தென்ன,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11911,7-2-15-040,මොණරතැන්න / Monarathenna / மொணரதென்ன,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11912,7-2-15-045,දමන ගැමුණුපුර / Damana Gemunupura / தமன கெமுனுபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11913,7-2-15-050,කාලිංග ඇල / Kalinga Ela / காலிங்க எல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11914,7-2-15-055,ඕනෑගම / Onegama / ஓனெகம,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11915,7-2-15-060,සිංහරාජපුර / Sinharajapura / ஸிங்கராஜபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11916,7-2-15-065,පුදූර් / Pudur / புதூர்,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11917,7-2-15-070,මැදම්‍ළුව / Medamaluwa / மெதமளுவ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11918,7-2-15-075,විජයරාජ පුර / Wijayaraja Pura / விஜயராஜ புர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11919,7-2-15-080,පලුගස්දමන 03 ඇල / Palugasdamana 03 Ela / பலுகஸ்தமன 03 எல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11920,7-2-15-085,පලුගස්දමන 02 ඇල / Palugasdamana 02 Ela / பலுகஸ்தமன 2 எல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11921,7-2-15-090,පලුගස්දමන 01 ඇල / Palugasdamana 01 Ela / பலுகஸ்தமன 1 எல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11922,7-2-15-095,පලුගස්දමන දකුණ / Palugasdamana South / பலுகஸ்தமன தமன,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11923,7-2-15-100,පලුගස්දමන උතුර / Palugasdamana North / பலுகஸ்தமன வடக்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11924,7-2-15-105,නිශ්ශංකමුල්ලපුර / Nishshankamallapura / நிஷ்ஷங்கமல்லபுர,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11925,7-2-15-110,ඇතුමල්පිටිය / Ethumalpitiya / எதுமல்பிடிய,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11926,7-2-15-115,නිකවැව / Nikawewa / நிகவெவ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11927,7-2-15-120,කඩවලවැව / Kadawala Wewa / கடல வெவ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11928,7-2-15-125,සමුද්‍රගම / Samudragama / ஸமுதுகம,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11929,7-2-15-130,සිරිසන්ගබෝ පෙදෙස / Sirisangabo Pedesa / ஸிரிஸந்கபோ பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11930,7-2-15-135,බැදිවැව / Bendiwewa / பெதிவெவ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11931,7-2-15-140,ගල්තඹරාව / Galthambarawa / கல்தம்பராவ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11932,7-2-15-145,කුරුප්පු හන්දිය / Kuruppu Junction / குருப்பு ஹந்திய,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
